RT=UNDEFINED   LT=UNDEFINED
808	217778
809	217691
810	218229
811	218019
812	217925
813	218128
814	217495
815	217203
816	218229
817	218004
818	217897
819	217838
820	217262
821	218062
822	218136
823	218042
824	218312
825	216848
826	217449
827	216537
828	217550
829	217644
830	217188
831	217875
832	217180
833	218181
834	217502
835	216603
836	217058
837	217639
838	216928
839	216485
840	217145
841	216965
842	217226
843	216734
844	217120
845	216573
846	216351
847	216460
848	216643
849	215941
850	216477
851	217062
852	215973
853	216073
854	214664
855	215625
856	214982
857	214994
858	215093
859	214372
860	215021
861	213871
862	212711
863	211776
864	211544
865	210827
866	209529
867	208316
868	206712
869	205209
870	203600
871	202106
872	199740
873	199744
874	199247
875	199925
876	200768
877	202450
878	203570
879	205358
880	207777
881	208975
882	210304
883	210148
884	212679
885	213097
886	213837
887	213922
888	214286
889	214421
890	214647
891	214618
892	214747
893	215264
894	215579
895	215388
896	214862
897	216010
898	216092
899	215182
900	216097
901	215578
902	215257
903	215781
904	216435
905	215377
906	215585
907	215461
908	215951
909	216564
910	215839
911	216161
912	216856
913	216000
914	216184
915	215940
916	215370
917	215877
918	215945
919	215150
920	216186
921	215956
922	216167
923	215516
924	216414
925	216005
926	216098
927	215589
928	216036
929	215884
930	216093
931	215585
932	215462
933	215377
934	214745
935	215120
936	214879
937	215599
938	215206
939	215354
940	216136
941	216634
942	215214
943	216233
944	214537
945	215233
946	215766
947	215420
948	214922
949	215492
950	214943
951	215789
952	215414
953	214993
954	215969
955	215424
956	214305
957	215343
958	215016
959	215095
960	214653
961	214505
962	214976
963	215224
964	214432
965	215289
966	214640
967	214455
968	214430
969	216030
970	215204
971	214902
972	214654
973	214736
974	215445
975	214769
976	214392
977	214555
978	213862
979	214578
980	215083
981	215380
982	214341
983	214251
984	213854
985	214731
986	214323
987	214620
988	215046
989	214076
990	214657
991	214113
992	214714
993	213671
994	214791
995	213537
996	214238
997	213799
998	213940
999	212922
1000	214326
1001	213377
1002	213781
1003	213708
1004	213866
1005	213874
1006	213969
1007	213660
1008	214157
1009	213969
1010	213293
1011	212742
1012	213451
1013	213691
1014	213551
1015	213131
1016	214544
1017	214432
1018	213856
1019	213336
1020	213938
1021	212830
1022	213970
1023	212965
